cash_change,close_price,collateral,cost,cost_basis,date,expiry,premium,premium_collected,price,realized_pnl,reason,shares,strike,ticker,type
-5.068005532190067,5.068005532190067,,,,2022-05-12,2022-06-11,,18.09719623903461,,13.029190706844542,,,10.768283157348634,F,btc_call
18.48829232765956,,,,,2022-05-12,2022-06-14,18.48829232765956,,,,,,10.0,F,write_cc
48.284945084215195,,,,,2022-05-12,2022-06-14,48.284945084215195,,,,,,33.83756996154786,BAC,write_cc
28.40711853343425,,900.0,,,2022-05-12,2022-06-10,28.40711853343425,,,,,,9.0,F,write_csp
-14.792074332371419,14.792074332371419,,,,2022-05-20,2022-06-14,,48.284945084215195,,33.492870751843775,,,33.83756996154786,BAC,btc_call
43.19591573400041,,,,,2022-05-20,2022-06-22,43.19591573400041,,,,,,32.67009063720703,BAC,write_cc
-76.20062137208592,76.20062137208592,,,,2022-05-25,2022-06-01,,25.408094241177892,,-50.79252713090803,,,16.10094074249268,T,btc_call
-8.315464296592467,8.315464296592467,,,,2022-05-27,2022-06-10,,28.40711853343425,,20.091654236841784,,,9.0,F,btc_put
-45.869871597553846,45.869871597553846,,,,2022-06-07,2022-06-14,,18.48829232765956,,-27.381579269894285,,,10.0,F,btc_call
39.341723466974486,,,,,2022-06-07,2022-07-10,39.341723466974486,,,,,,11.066280784606935,F,write_cc
-7.584308968597586,7.584308968597586,,,,2022-06-10,2022-06-22,,43.19591573400041,,35.611606765402826,,,32.67009063720703,BAC,btc_call
-13.652331486721092,13.652331486721092,,,,2022-06-10,2022-07-10,,39.341723466974486,,25.689391980253394,,,11.066280784606935,F,btc_call
32.89947698320819,,,,,2022-06-10,2022-07-13,32.89947698320819,,,,,,10.268929824829103,F,write_cc
47.74529117783235,,,,,2022-06-10,2022-07-13,47.74529117783235,,,,,,32.18866905212403,BAC,write_cc
34.25532744207764,,900.0,,,2022-06-10,2022-07-09,34.25532744207764,,,,,,9.0,F,write_csp
-17.612827887030402,17.612827887030402,,,,2022-06-14,2022-07-13,,47.74529117783235,,30.132463290801947,,,32.18866905212403,BAC,btc_call
50.04399990751223,,,,,2022-06-14,2022-07-17,50.04399990751223,,,,,,30.529262466430666,BAC,write_cc
-6.512748848435123,6.512748848435123,,,,2022-06-16,2022-07-13,,32.89947698320819,,26.386728134773065,,,10.268929824829103,F,btc_call
33.823174875423504,,,,,2022-06-16,2022-07-19,33.823174875423504,,,,,,9.0,F,write_cc
-13.835418396313415,13.835418396313415,,,,2022-06-29,2022-07-17,,50.04399990751223,,36.208581511198815,,,30.529262466430666,BAC,btc_call
23.73919207532822,,,,,2022-06-29,2022-08-01,23.73919207532822,,,,,,30.91743072509766,BAC,write_cc
-11.162392585457837,11.162392585457837,,,,2022-07-05,2022-07-19,,33.823174875423504,,22.660782289965667,,,9.0,F,btc_call
26.37410760844454,,,,,2022-07-05,2022-08-07,26.37410760844454,,,,,,9.0,F,write_cc
-8.293234062466492,8.293234062466492,,,,2022-07-06,2022-08-01,,23.73919207532822,,15.445958012861727,,,30.91743072509766,BAC,btc_call
24.484461899119836,,,,,2022-07-06,2022-08-08,24.484461899119836,,,,,,30.06346343994141,BAC,write_cc
,,,,,2022-07-11,2022-07-09,,,,34.25532744207764,,,9.0,F,expire_put
31.597374726808127,,800.0,,,2022-07-11,2022-08-09,31.597374726808127,,,,,,8.0,F,write_csp
-3.4227428924214154,3.4227428924214154,,,,2022-07-14,2022-08-08,,24.484461899119836,,21.06171900669842,,,30.06346343994141,BAC,btc_call
-12.349587146473207,12.349587146473207,,,,2022-07-15,2022-08-09,,31.597374726808127,,19.247787580334922,,,8.0,F,btc_put
39.127872682324224,,,,,2022-07-15,2022-08-17,39.127872682324224,,,,,,31.29589050292969,BAC,write_cc
30.90349972004929,,850.0,,,2022-07-15,2022-08-13,30.90349972004929,,,,,,8.5,F,write_csp
-8.5920580384667,8.5920580384667,,,,2022-07-19,2022-08-13,,30.90349972004929,,22.31144168158259,,,8.5,F,btc_put
19.310723754953194,,,,,2022-07-21,2022-08-23,19.310723754953194,,,,,,16.3672998046875,T,write_cc
34.168799728662734,,950.0,,,2022-07-21,2022-08-19,34.168799728662734,,,,,,9.5,F,write_csp
-6.844891521023477,6.844891521023477,,,,2022-07-26,2022-08-23,,19.310723754953194,,12.465832233929717,,,16.3672998046875,T,btc_call
17.3103663572578,,,,,2022-07-26,2022-08-28,17.3103663572578,,,,,,15.830950012207031,T,write_cc
-12.95092698968514,12.95092698968514,,,,2022-07-28,2022-08-19,,34.168799728662734,,21.217872738977594,,,9.5,F,btc_put
34.13083697113586,,1000.0,,,2022-07-28,2022-08-26,34.13083697113586,,,,,,10.0,F,write_csp
-243.97544780992834,243.97544780992834,,,,2022-08-01,2022-08-07,,26.37410760844454,,-217.6013402014838,,,9.0,F,btc_call
-7.8396454275028615,7.8396454275028615,,,,2022-08-01,2022-08-26,,34.13083697113586,,26.291191543632994,,,10.0,F,btc_put
28.295615717481006,,,,,2022-08-01,2022-09-03,28.295615717481006,,,,,,12.35493278503418,F,write_cc
-5.619504998886882,5.619504998886882,,,,2022-08-08,2022-08-28,,17.3103663572578,,11.690861358370917,,,15.830950012207031,T,btc_call
17.06972595846894,,,,,2022-08-08,2022-09-10,17.06972595846894,,,,,,15.57142375946045,T,write_cc
-117.37377430489246,117.37377430489246,,,,2022-08-11,2022-08-17,,39.127872682324224,,-78.24590162256824,,,31.29589050292969,BAC,btc_call
46.046786534766056,,,,,2022-08-11,2022-09-13,46.046786534766056,,,,,,34.84760833740235,BAC,write_cc
-17.002259153616883,17.002259153616883,,,,2022-08-17,2022-09-13,,46.046786534766056,,29.044527381149173,,,34.84760833740235,BAC,btc_call
15.441531042358658,,,,,2022-08-17,2022-09-19,15.441531042358658,,,,,,35.33280990600586,BAC,write_cc
-3.378975779538007,3.378975779538007,,,,2022-08-19,2022-09-10,,17.06972595846894,,13.690750178930934,,,15.57142375946045,T,btc_call
-9.774961090569722,9.774961090569722,,,,2022-08-22,2022-09-03,,28.295615717481006,,18.520654626911284,,,12.35493278503418,F,btc_call
-3.966494508617968,3.966494508617968,,,,2022-08-22,2022-09-19,,15.441531042358658,,11.47503653374069,,,35.33280990600586,BAC,btc_call
33.36956723774445,,,,,2022-08-22,2022-09-24,33.36956723774445,,,,,,12.266658325195314,F,write_cc
21.42670204933701,,,,,2022-08-22,2022-09-24,21.42670204933701,,,,,,33.6928182220459,BAC,write_cc
-8.498019277102875,8.498019277102875,,,,2022-08-29,2022-09-24,,21.42670204933701,,12.928682772234135,,,33.6928182220459,BAC,btc_call
23.663840134493785,,,,,2022-08-29,2022-10-01,23.663840134493785,,,,,,32.89707504272461,BAC,write_cc
-12.728911623249672,12.728911623249672,,,,2022-09-02,2022-09-24,,33.36956723774445,,20.640655614494776,,,12.266658325195314,F,btc_call
18.530864958744164,,,,,2022-09-02,2022-10-05,18.530864958744164,,,,,,12.331733779907227,F,write_cc
-6.923384276990996,6.923384276990996,,,,2022-09-06,2022-10-01,,23.663840134493785,,16.740455857502788,,,32.89707504272461,BAC,btc_call
19.232970947147443,,,,,2022-09-06,2022-10-09,19.232970947147443,,,,,,32.293309707641605,BAC,write_cc
-5.190488464925114,5.190488464925114,,,,2022-09-13,2022-10-05,,18.530864958744164,,13.34037649381905,,,12.331733779907227,F,btc_call
16.06181116508072,,,,,2022-09-13,2022-10-16,16.06181116508072,,,,,,11.990089187622072,F,write_cc
44.734936649626846,,950.0,,,2022-09-20,2022-10-19,44.734936649626846,,,,,,9.5,F,write_csp
-5.5271730085961535,5.5271730085961535,,,,2022-09-21,2022-10-16,,16.06181116508072,,10.534638156484565,,,11.990089187622072,F,btc_call
34.069747784822994,,,,,2022-09-21,2022-10-24,34.069747784822994,,,,,,10.615377159118653,F,write_cc
-5.589350149109817,5.589350149109817,,,,2022-09-22,2022-10-09,,19.232970947147443,,13.643620798037626,,,32.293309707641605,BAC,btc_call
27.52574727174064,,,,,2022-09-22,2022-10-25,27.52574727174064,,,,,,31.746293563842777,BAC,write_cc
-9.391627050437346,9.391627050437346,,,,2022-09-26,2022-10-24,,34.069747784822994,,24.678120734385647,,,10.615377159118653,F,btc_call
-7.475076708766393,7.475076708766393,,,,2022-09-26,2022-10-25,,27.52574727174064,,20.050670562974247,,,31.746293563842777,BAC,btc_call
29.600433640864576,,,,,2022-09-26,2022-10-29,29.600433640864576,,,,,,9.753132019042969,F,write_cc
27.339301381415826,,,,,2022-09-26,2022-10-29,27.339301381415826,,,,,,30.310385971069337,BAC,write_cc
-4.572268734205975,4.572268734205975,,,,2022-10-11,2022-10-29,,27.339301381415826,,22.767032647209852,,,30.310385971069337,BAC,btc_call
34.400457844135346,,,,,2022-10-11,2022-11-13,34.400457844135346,,,,,,29.07960273742676,BAC,write_cc
-950.0,,,950.0,,2022-10-19,2022-10-19,,,,,,,9.5,F,assign_put
-9.633588702441331,9.633588702441331,,,,2022-10-19,2022-10-29,,29.600433640864576,,19.966844938423243,,,9.753132019042969,F,btc_call
27.837009141399214,,,,,2022-10-19,2022-11-21,27.837009141399214,,,,,,9.86701457977295,F,write_cc
24.15538813655558,,,,,2022-10-20,2022-11-22,24.15538813655558,,,,,,14.738634681701662,T,write_cc
,,,,,2022-11-14,2022-11-13,,,,34.400457844135346,,,29.07960273742676,BAC,expire_call
-84.4113431026905,84.4113431026905,,,,2022-11-14,2022-11-21,,27.837009141399214,,-56.57433396129128,,,9.86701457977295,F,btc_call
16.51104513146211,,,,,2022-11-14,2022-12-17,16.51104513146211,,,,,,11.556501388549805,F,write_cc
46.067981686097426,,,,,2022-11-14,2022-12-17,46.067981686097426,,,,,,36.88431289672852,BAC,write_cc
-80.40934219378624,80.40934219378624,,,,2022-11-15,2022-11-22,,24.15538813655558,,-56.253954057230665,,,14.738634681701662,T,btc_call
17.020493321633978,,,,,2022-11-15,2022-12-18,17.020493321633978,,,,,,16.746050033569336,T,write_cc
-16.92436726710751,16.92436726710751,,,,2022-11-16,2022-12-17,,46.067981686097426,,29.143614418989916,,,36.88431289672852,BAC,btc_call
24.19644973666424,,,,,2022-11-16,2022-12-19,24.19644973666424,,,,,,36.49358825683594,BAC,write_cc
-3.461250464638188,3.461250464638188,,,,2022-11-18,2022-12-18,,17.020493321633978,,13.559242856995791,,,16.746050033569336,T,btc_call
-7.848363923733093,7.848363923733093,,,,2022-11-21,2022-12-19,,24.19644973666424,,16.348085812931146,,,36.49358825683594,BAC,btc_call
-4.078858176056643,4.078858176056643,,,,2022-11-28,2022-12-17,,16.51104513146211,,12.432186955405468,,,11.556501388549805,F,btc_call
16.85791694104246,,,,,2022-11-30,2023-01-02,16.85791694104246,,,,,,36.97222274780274,BAC,write_cc
15.002958573597613,,,,,2022-12-01,2023-01-03,15.002958573597613,,,,,,11.572939682006837,F,write_cc
-6.558514415797978,6.558514415797978,,,,2022-12-02,2023-01-02,,16.85791694104246,,10.299402525244483,,,36.97222274780274,BAC,btc_call
22.856517681581856,,,,,2022-12-02,2023-01-04,22.856517681581856,,,,,,35.44932815551758,BAC,write_cc
-5.175592715541866,5.175592715541866,,,,2022-12-05,2023-01-03,,15.002958573597613,,9.827365858055748,,,11.572939682006837,F,btc_call
15.572696939401531,,,,,2022-12-05,2023-01-07,15.572696939401531,,,,,,10.997581901550294,F,write_cc
-3.8640645401267992,3.8640645401267992,,,,2022-12-06,2023-01-04,,22.856517681581856,,18.99245314145506,,,35.44932815551758,BAC,btc_call
36.453092714340855,,,,,2022-12-06,2023-01-08,36.453092714340855,,,,,,32.42315780639649,BAC,write_cc
-5.561765506248606,5.561765506248606,,,,2022-12-12,2023-01-07,,15.572696939401531,,10.010931433152926,,,10.997581901550294,F,btc_call
-13.86455184071158,13.86455184071158,,,,2022-12-12,2023-01-08,,36.453092714340855,,22.588540873629274,,,32.42315780639649,BAC,btc_call
23.049282357437484,,,,,2022-12-12,2023-01-14,23.049282357437484,,,,,,32.15788124084473,BAC,write_cc
-8.550497138893531,8.550497138893531,,,,2022-12-15,2023-01-14,,23.049282357437484,,14.498785218543953,,,32.15788124084473,BAC,btc_call
21.523739814047804,,,,,2022-12-15,2023-01-17,21.523739814047804,,,,,,31.21465690612793,BAC,write_cc
15.178672208953081,,,,,2022-12-22,2023-01-24,15.178672208953081,,,,,,9.29615982055664,F,write_cc
-85.20575908728603,85.20575908728603,,,,2023-01-13,2023-01-17,,21.523739814047804,,-63.682019273238225,,,31.21465690612793,BAC,btc_call
-47.110322139870945,47.110322139870945,,,,2023-01-17,2023-01-24,,15.178672208953081,,-31.931649930917864,,,9.29615982055664,F,btc_call
29.36731813392508,,,,,2023-01-17,2023-02-19,29.36731813392508,,,,,,10.414000854492189,F,write_cc
-11.552959141407303,11.552959141407303,,,,2023-01-19,2023-02-19,,29.36731813392508,,17.81435899251778,,,10.414000854492189,F,btc_call
21.229832455364715,,,,,2023-01-19,2023-02-21,21.229832455364715,,,,,,10.0,F,write_cc
15.943738591460122,,,,,2023-01-26,2023-02-28,15.943738591460122,,,,,,17.86315773010254,T,write_cc
-5.227339137387954,5.227339137387954,,,,2023-02-06,2023-02-28,,15.943738591460122,,10.716399454072167,,,17.86315773010254,T,btc_call
16.416565460766464,,,,,2023-02-06,2023-03-11,16.416565460766464,,,,,,17.48803092956543,T,write_cc
-6.088830079929419,6.088830079929419,,,,2023-02-09,2023-03-11,,16.416565460766464,,10.327735380837044,,,17.48803092956543,T,btc_call
15.225813510740238,,,,,2023-02-13,2023-03-18,15.225813510740238,,,,,,17.20222194671631,T,write_cc
-56.92889536465033,56.92889536465033,,,,2023-02-14,2023-02-21,,21.229832455364715,,-35.699062909285615,,,10.0,F,btc_call
24.97495786070636,,,,,2023-02-14,2023-03-19,24.97495786070636,,,,,,11.332646026611329,F,write_cc
-9.010793124034478,9.010793124034478,,,,2023-02-21,2023-03-19,,24.97495786070636,,15.964164736671883,,,11.332646026611329,F,btc_call
26.598439439281798,,,,,2023-02-21,2023-03-26,26.598439439281798,,,,,,10.659851188659669,F,write_cc
-0.7318826860390093,0.7318826860390093,,,,2023-02-24,2023-03-18,,15.225813510740238,,14.493930824701229,,,17.20222194671631,T,btc_call
-9.480037501577998,9.480037501577998,,,,2023-03-09,2023-03-26,,26.598439439281798,,17.1184019377038,,,10.659851188659669,F,btc_call
20.81036362776123,,,,,2023-03-09,2023-04-11,20.81036362776123,,,,,,30.200774688720706,BAC,write_cc
-5.472589152339213,5.472589152339213,,,,2023-03-13,2023-04-11,,20.81036362776123,,15.337774475422016,,,30.200774688720706,BAC,btc_call
30.825730246969663,,,,,2023-03-13,2023-04-15,30.825730246969663,,,,,,28.193321228027347,BAC,write_cc
15.039266483026381,,,,,2023-03-17,2023-04-19,15.039266483026381,,,,,,9.873470420837403,F,write_cc
-9.886213926798693,9.886213926798693,,,,2023-03-23,2023-04-15,,30.825730246969663,,20.93951632017097,,,28.193321228027347,BAC,btc_call
44.82170683527542,,,,,2023-03-23,2023-04-25,44.82170683527542,,,,,,26.67042663574219,BAC,write_cc
-43.87365816715585,43.87365816715585,,,,2023-04-12,2023-04-19,,15.039266483026381,,-28.83439168412947,,,9.873470420837403,F,btc_call
15.244047912685543,,,,,2023-04-12,2023-05-15,15.244047912685543,,,,,,11.070517044067383,F,write_cc
-140.97271533275836,140.97271533275836,,,,2023-04-18,2023-04-25,,44.82170683527542,,-96.15100849748293,,,26.67042663574219,BAC,btc_call
37.29341932825143,,,,,2023-04-18,2023-05-21,37.29341932825143,,,,,,30.220548019409183,BAC,write_cc
-4.689229881137602,4.689229881137602,,,,2023-04-19,2023-05-15,,15.244047912685543,,10.554818031547942,,,11.070517044067383,F,btc_call
30.752240491194716,,,,,2023-04-20,2023-05-23,30.752240491194716,,,,,,15.987807998657228,T,write_cc
-9.5550057073432,9.5550057073432,,,,2023-04-24,2023-05-21,,37.29341932825143,,27.738413620908233,,,30.220548019409183,BAC,btc_call
24.736771547292413,,,,,2023-04-24,2023-05-27,24.736771547292413,,,,,,29.429437637329105,BAC,write_cc
-5.549294111387182,5.549294111387182,,,,2023-04-26,2023-05-27,,24.736771547292413,,19.18747743590523,,,29.429437637329105,BAC,btc_call
20.014543127311413,,,,,2023-04-26,2023-05-29,20.014543127311413,,,,,,28.124099121093753,BAC,write_cc
-9.028819183742831,9.028819183742831,,,,2023-05-04,2023-05-23,,30.752240491194716,,21.723421307451886,,,15.987807998657228,T,btc_call
-4.034250062390754,4.034250062390754,,,,2023-05-04,2023-05-29,,20.014543127311413,,15.980293064920659,,,28.124099121093753,BAC,btc_call
34.8042802100271,,,,,2023-05-04,2023-06-06,34.8042802100271,,,,,,15.31749538421631,T,write_cc
24.495849775784873,,,,,2023-05-04,2023-06-06,24.495849775784873,,,,,,26.690206146240236,BAC,write_cc
-13.192118902270789,13.192118902270789,,,,2023-05-18,2023-06-06,,34.8042802100271,,21.612161307756313,,,15.31749538421631,T,btc_call
34.10965431305178,,,,,2023-05-18,2023-06-20,34.10965431305178,,,,,,14.991401252746583,T,write_cc
-5.842962700384291,5.842962700384291,,,,2023-05-19,2023-06-20,,34.10965431305178,,28.266691612667486,,,14.991401252746583,T,btc_call
15.329990795136084,,,,,2023-05-26,2023-06-28,15.329990795136084,,,,,,10.695675544738771,F,write_cc
-4.049831958235872,4.049831958235872,,,,2023-05-31,2023-06-06,,24.495849775784873,,20.446017817549,,,26.690206146240236,BAC,btc_call
21.989214680422986,,,,,2023-05-31,2023-07-03,21.989214680422986,,,,,,27.481324768066408,BAC,write_cc
-81.81123501531343,81.81123501531343,,,,2023-06-21,2023-06-28,,15.329990795136084,,-66.48124422017735,,,10.695675544738771,F,btc_call
-6.101652307704164,6.101652307704164,,,,2023-06-21,2023-07-03,,21.989214680422986,,15.887562372718822,,,27.481324768066408,BAC,btc_call
22.898684413587933,,,,,2023-06-21,2023-07-24,22.898684413587933,,,,,,12.403091011047364,F,write_cc
-0.8597828833371346,0.8597828833371346,,,,2023-07-17,2023-07-24,,22.898684413587933,,22.038901530250797,,,12.403091011047364,F,btc_call
19.31557300522968,,,,,2023-07-18,2023-08-20,19.31557300522968,,,,,,30.601251068115236,BAC,write_cc
28.508106514939115,,,,,2023-07-19,2023-08-21,28.508106514939115,,,,,,13.451619300842285,T,write_cc
-7.448569596678745,7.448569596678745,,,,2023-08-03,2023-08-21,,28.508106514939115,,21.05953691826037,,,13.451619300842285,T,btc_call
27.939891293353945,,,,,2023-08-03,2023-09-05,27.939891293353945,,,,,,12.990631256103516,T,write_cc
-6.914267510892413,6.914267510892413,,,,2023-08-08,2023-08-20,,19.31557300522968,,12.401305494337267,,,30.601251068115236,BAC,btc_call
19.470474545284322,,,,,2023-08-08,2023-09-10,19.470474545284322,,,,,,31.16941864013672,BAC,write_cc
-9.727809876421079,9.727809876421079,,,,2023-08-15,2023-09-05,,27.939891293353945,,18.212081416932868,,,12.990631256103516,T,btc_call
-4.969953181059039,4.969953181059039,,,,2023-08-15,2023-09-10,,19.470474545284322,,14.500521364225282,,,31.16941864013672,BAC,btc_call
15.990540775212558,,,,,2023-08-15,2023-09-17,15.990540775212558,,,,,,13.036732635498048,T,write_cc
23.676189572778483,,,,,2023-08-15,2023-09-17,23.676189572778483,,,,,,29.843699111938477,BAC,write_cc
-8.126897227373497,8.126897227373497,,,,2023-08-16,2023-09-17,,23.676189572778483,,15.549292345404986,,,29.843699111938477,BAC,btc_call
15.738434004374469,,,,,2023-08-16,2023-09-18,15.738434004374469,,,,,,29.19578521728516,BAC,write_cc
-0.9557584944263287,0.9557584944263287,,,,2023-08-17,2023-09-17,,15.990540775212558,,15.03478228078623,,,13.036732635498048,T,btc_call
-1.674968693892387,1.674968693892387,,,,2023-08-22,2023-09-18,,15.738434004374469,,14.063465310482082,,,29.19578521728516,BAC,btc_call
18.518039328463367,,,,,2023-10-24,2023-11-26,18.518039328463367,,,,,,14.591812705993654,T,write_cc
16.488736986007744,,,,,2023-10-26,2023-11-28,16.488736986007744,,,,,,26.25294960021973,BAC,write_cc
22.907656608266613,,,,,2023-10-27,2023-11-29,22.907656608266613,,,,,,8.907238655090332,F,write_cc
-5.377858836591343,5.377858836591343,,,,2023-11-13,2023-11-26,,18.518039328463367,,13.140180491872023,,,14.591812705993654,T,btc_call
18.240959887341468,,,,,2023-11-13,2023-12-16,18.240959887341468,,,,,,14.638791618347168,T,write_cc
-143.2173390448746,143.2173390448746,,,,2023-11-21,2023-11-28,,16.488736986007744,,-126.72860205886684,,,26.25294960021973,BAC,btc_call
34.89794982101513,,,,,2023-11-21,2023-12-24,34.89794982101513,,,,,,29.810964660644533,BAC,write_cc
-5.313422492442044,5.313422492442044,,,,2023-11-24,2023-12-16,,18.240959887341468,,12.927537394899424,,,14.638791618347168,T,btc_call
-6.891161285775027,6.891161285775027,,,,2023-11-27,2023-11-29,,22.907656608266613,,16.016495322491586,,,8.907238655090332,F,btc_call
34.47760021791528,,,,,2023-11-27,2023-12-30,34.47760021791528,,,,,,9.391258850097657,F,write_cc
-13.727713696093424,13.727713696093424,,,,2023-11-28,2023-12-30,,34.47760021791528,,20.749886521821857,,,9.391258850097657,F,btc_call
16.100407581523115,,,,,2023-12-01,2024-01-03,16.100407581523115,,,,,,9.60923927307129,F,write_cc
-158.59232305612352,158.59232305612352,,,,2023-12-18,2023-12-24,,34.89794982101513,,-123.69437323510839,,,29.810964660644533,BAC,btc_call
25.94445823261422,,,,,2023-12-18,2024-01-20,25.94445823261422,,,,,,33.86833717346192,BAC,write_cc
-81.93027028406644,81.93027028406644,,,,2023-12-27,2024-01-03,,16.100407581523115,,-65.82986270254332,,,9.60923927307129,F,btc_call
15.159864231852982,,,,,2023-12-28,2024-01-30,15.159864231852982,,,,,,11.207751045227052,F,write_cc
-9.28499625027488,9.28499625027488,,,,2024-01-03,2024-01-20,,25.94445823261422,,16.65946198233934,,,33.86833717346192,BAC,btc_call
-4.031054550242629,4.031054550242629,,,,2024-01-03,2024-01-30,,15.159864231852982,,11.128809681610353,,,11.207751045227052,F,btc_call
24.480301807212967,,,,,2024-01-03,2024-02-05,24.480301807212967,,,,,,33.96964485168457,BAC,write_cc
15.349516761868909,,,,,2024-01-12,2024-02-14,15.349516761868909,,,,,,10.408495674133302,F,write_cc
-2.05525471755007,2.05525471755007,,,,2024-01-16,2024-02-05,,24.480301807212967,,22.425047089662897,,,33.96964485168457,BAC,btc_call
22.390019042200127,,,,,2024-01-16,2024-02-18,22.390019042200127,,,,,,32.54115509033203,BAC,write_cc
-3.0850947259007167,3.0850947259007167,,,,2024-01-17,2024-02-14,,15.349516761868909,,12.264422035968192,,,10.408495674133302,F,btc_call
-2.3787116134748043,2.3787116134748043,,,,2024-01-17,2024-02-18,,22.390019042200127,,20.011307428725324,,,32.54115509033203,BAC,btc_call
21.00841115312071,,,,,2024-02-07,2024-03-11,21.00841115312071,,,,,,11.625545310974122,F,write_cc
15.007922844454047,,,,,2024-02-13,2024-03-17,15.007922844454047,,,,,,33.179420242309575,BAC,write_cc
-8.228008261829455,8.228008261829455,,,,2024-02-20,2024-03-11,,21.00841115312071,,12.780402891291256,,,11.625545310974122,F,btc_call
20.33939787054151,,,,,2024-02-20,2024-03-24,20.33939787054151,,,,,,11.426220703125,F,write_cc
-6.612811657960194,6.612811657960194,,,,2024-03-07,2024-03-24,,20.33939787054151,,13.726586212581317,,,11.426220703125,F,btc_call
-81.522961638899,81.522961638899,,,,2024-03-11,2024-03-17,,15.007922844454047,,-66.51503879444496,,,33.179420242309575,BAC,btc_call
15.090760322786645,,,,,2024-03-27,2024-04-29,15.090760322786645,,,,,,12.181750831604004,F,write_cc
-3.7239632975353154,3.7239632975353154,,,,2024-04-12,2024-04-29,,15.090760322786645,,11.36679702525133,,,12.181750831604004,F,btc_call
19.286900498962556,,,,,2024-04-12,2024-05-15,19.286900498962556,,,,,,11.762011985778809,F,write_cc
18.556423647370934,,,,,2024-04-16,2024-05-19,18.556423647370934,,,,,,35.38222366333008,BAC,write_cc
-7.3611338428824835,7.3611338428824835,,,,2024-04-17,2024-05-15,,19.286900498962556,,11.925766656080071,,,11.762011985778809,F,btc_call
19.153000257102228,,,,,2024-04-17,2024-05-20,19.153000257102228,,,,,,11.230341339111328,F,write_cc
-5.667380223470175,5.667380223470175,,,,2024-05-09,2024-05-20,,19.153000257102228,,13.485620033632053,,,11.230341339111328,F,btc_call
-106.04067807372743,106.04067807372743,,,,2024-05-14,2024-05-19,,18.556423647370934,,-87.4842544263565,,,35.38222366333008,BAC,btc_call
18.36772631708934,,,,,2024-05-14,2024-06-16,18.36772631708934,,,,,,39.269365081787114,BAC,write_cc
-3.524418531952933,3.524418531952933,,,,2024-05-20,2024-06-16,,18.36772631708934,,14.843307785136407,,,39.269365081787114,BAC,btc_call
21.770411484333163,,,,,2024-07-16,2024-08-18,21.770411484333163,,,,,,45.297415008544924,BAC,write_cc
-5.863362653872861,5.863362653872861,,,,2024-07-22,2024-08-18,,21.770411484333163,,15.907048830460301,,,45.297415008544924,BAC,btc_call
28.493460654242675,,,,,2024-07-22,2024-08-24,28.493460654242675,,,,,,43.41899597167969,BAC,write_cc
61.04379975986745,,,,,2024-07-25,2024-08-27,61.04379975986745,,,,,,10.5,F,write_cc
-7.087011630219209,7.087011630219209,,,,2024-07-29,2024-08-24,,28.493460654242675,,21.406449024023466,,,43.41899597167969,BAC,btc_call
25.48304393173657,,,,,2024-07-29,2024-08-31,25.48304393173657,,,,,,42.17699432373047,BAC,write_cc
-7.774633010386678,7.774633010386678,,,,2024-08-01,2024-08-31,,25.48304393173657,,17.708410921349895,,,42.17699432373047,BAC,btc_call
26.676392554185213,,,,,2024-08-01,2024-09-03,26.676392554185213,,,,,,40.54492721557617,BAC,write_cc
-20.240058059945643,20.240058059945643,,,,2024-08-02,2024-08-27,,61.04379975986745,,40.8037416999218,,,10.5,F,btc_call
54.60236297422823,,,,,2024-08-02,2024-09-04,54.60236297422823,,,,,,9.469138870239258,F,write_cc
-6.214035643510285,6.214035643510285,,,,2024-08-05,2024-09-03,,26.676392554185213,,20.462356910674927,,,40.54492721557617,BAC,btc_call
41.12437979955254,,,,,2024-08-05,2024-09-07,41.12437979955254,,,,,,37.61954544067383,BAC,write_cc
15.13785293616512,,,,,2024-08-16,2024-09-18,15.13785293616512,,,,,,19.052309646606446,T,write_cc
-3.0256244830697554,3.0256244830697554,,,,2024-08-22,2024-09-18,,15.13785293616512,,12.112228453095364,,,19.052309646606446,T,btc_call
-40.600358517856705,40.600358517856705,,,,2024-08-28,2024-09-04,,54.60236297422823,,14.002004456371523,,,9.469138870239258,F,btc_call
16.472451620809814,,,,,2024-08-28,2024-09-30,16.472451620809814,,,,,,10.585007514953613,F,write_cc
-108.68737552331211,108.68737552331211,,,,2024-09-03,2024-09-07,,41.12437979955254,,-67.56299572375957,,,37.61954544067383,BAC,btc_call
-6.110140116398388,6.110140116398388,,,,2024-09-03,2024-09-30,,16.472451620809814,,10.362311504411426,,,10.585007514953613,F,btc_call
21.840932439485172,,,,,2024-10-11,2024-11-13,21.840932439485172,,,,,,43.34047119140625,BAC,write_cc
-7.055957741857766,7.055957741857766,,,,2024-10-21,2024-11-13,,21.840932439485172,,14.784974697627407,,,43.34047119140625,BAC,btc_call
16.48954769823261,,,,,2024-10-21,2024-11-23,16.48954769823261,,,,,,43.144179840087894,BAC,write_cc
17.065696498316953,,,,,2024-10-29,2024-12-01,17.065696498316953,,,,,,9.980971298217774,F,write_cc
-3.8596207719095332,3.8596207719095332,,,,2024-11-04,2024-11-23,,16.48954769823261,,12.629926926323076,,,43.144179840087894,BAC,btc_call
17.66649896520356,,,,,2024-11-04,2024-12-07,17.66649896520356,,,,,,42.699929809570314,BAC,write_cc
