cash_change,close_price,collateral,cost,cost_basis,date,expiry,premium,premium_collected,price,realized_pnl,reason,shares,strike,ticker,type
-8.988746665712966,8.988746665712966,,,,2022-10-20,2022-10-30,,34.700715634945034,,25.711968969232068,,,9.5,F,btc_call
-8.988746665712966,8.988746665712966,,,,2022-10-20,2022-10-30,,34.700715634945034,,25.711968969232068,,,9.5,F,btc_call
-8.988746665712966,8.988746665712966,,,,2022-10-20,2022-10-30,,34.700715634945034,,25.711968969232068,,,9.5,F,btc_call
29.967888702711896,,,,,2022-10-20,2022-11-22,29.967888702711896,,,,,,9.5,F,write_cc
29.967888702711896,,,,,2022-10-20,2022-11-22,29.967888702711896,,,,,,9.5,F,write_cc
29.967888702711896,,,,,2022-10-20,2022-11-22,29.967888702711896,,,,,,9.5,F,write_cc
-246.75533821987125,246.75533821987125,,,,2022-11-07,2022-11-13,,17.748855254027163,,-229.0064829658441,,,12.5,T,btc_call
-246.75533821987125,246.75533821987125,,,,2022-11-07,2022-11-13,,17.748855254027163,,-229.0064829658441,,,12.5,T,btc_call
37.18882268541188,,,,,2022-11-07,2022-12-10,37.18882268541188,,,,,,15.5,T,write_cc
37.18882268541188,,,,,2022-11-07,2022-12-10,37.18882268541188,,,,,,15.5,T,write_cc
-138.35754289287917,138.35754289287917,,,,2022-11-15,2022-11-22,,29.967888702711896,,-108.38965419016728,,,9.5,F,btc_call
23.262365821428908,,,,,2022-11-15,2022-12-18,23.262365821428908,,,,,,11.5,F,write_cc
950.0,,,,6.641079425811768,2022-11-22,,,,9.5,285.89205741882324,,100,,F,sell_lot
,,,,,2022-11-22,2022-11-22,,,,,,,9.5,F,assign_call
950.0,,,,3.8793461322784424,2022-11-22,,,,9.5,562.0653867721558,,100,,F,sell_lot
,,,,,2022-11-22,2022-11-22,,,,,,,9.5,F,assign_call
29.922467675256215,,,,,2022-11-22,2022-12-25,29.922467675256215,,,,,,11.029316806793213,F,write_cc
30.818455078266105,,1050.0,,,2022-11-22,2022-12-21,30.818455078266105,,,,,,10.5,F,write_csp
-12.663352429601105,12.663352429601105,,,,2022-11-28,2022-12-10,,37.18882268541188,,24.525470255810774,,,15.5,T,btc_call
-12.663352429601105,12.663352429601105,,,,2022-11-28,2022-12-10,,37.18882268541188,,24.525470255810774,,,15.5,T,btc_call
-5.067322914786998,5.067322914786998,,,,2022-11-28,2022-12-18,,23.262365821428908,,18.19504290664191,,,11.5,F,btc_call
22.069359843288705,,,,,2022-11-28,2022-12-31,22.069359843288705,,,,,,11.0,F,write_cc
-7.904639627085808,7.904639627085808,,,,2022-12-05,2022-12-25,,29.922467675256215,,22.017828048170408,,,11.029316806793213,F,btc_call
29.98073188428232,,,,,2022-12-05,2023-01-07,29.98073188428232,,,,,,10.5,F,write_cc
-6.444978506205934,6.444978506205934,,,,2022-12-07,2022-12-31,,22.069359843288705,,15.62438133708277,,,11.0,F,btc_call
21.4356163207138,,,,,2022-12-07,2023-01-09,21.4356163207138,,,,,,10.5,F,write_cc
-6.214021156159366,6.214021156159366,,,,2022-12-15,2023-01-07,,29.98073188428232,,23.766710728122955,,,10.5,F,btc_call
-6.937394875996583,6.937394875996583,,,,2022-12-15,2023-01-09,,21.4356163207138,,14.498221444717219,,,10.5,F,btc_call
25.288906998200964,,,,,2022-12-16,2023-01-18,25.288906998200964,,,,,,9.500731763839722,F,write_cc
25.288906998200964,,,,,2022-12-16,2023-01-18,25.288906998200964,,,,,,9.500731763839722,F,write_cc
-9.45683018308545,9.45683018308545,,,,2022-12-20,2023-01-18,,25.288906998200964,,15.832076815115514,,,9.500731763839722,F,btc_call
-9.45683018308545,9.45683018308545,,,,2022-12-20,2023-01-18,,25.288906998200964,,15.832076815115514,,,9.500731763839722,F,btc_call
24.832198069721567,,,,,2022-12-20,2023-01-22,24.832198069721567,,,,,,9.0,F,write_cc
24.832198069721567,,,,,2022-12-20,2023-01-22,24.832198069721567,,,,,,9.0,F,write_cc
-1050.0,,,1050.0,,2022-12-21,2022-12-21,,,,,,,10.5,F,assign_put
16.288128806595292,,,,,2022-12-22,2023-01-24,16.288128806595292,,,,,,15.5,T,write_cc
16.288128806595292,,,,,2022-12-22,2023-01-24,16.288128806595292,,,,,,15.5,T,write_cc
31.32246238148948,,850.0,,,2022-12-22,2023-01-20,31.32246238148948,,,,,,8.5,F,write_csp
-10.330462669106378,10.330462669106378,,,,2023-01-04,2023-01-20,,31.32246238148948,,20.9919997123831,,,8.5,F,btc_put
38.879776830992974,,900.0,,,2023-01-04,2023-02-02,38.879776830992974,,,,,,9.0,F,write_csp
-14.966925290687039,14.966925290687039,,,,2023-01-10,2023-02-02,,38.879776830992974,,23.912851540305937,,,9.0,F,btc_put
37.14965911782224,,950.0,,,2023-01-10,2023-02-08,37.14965911782224,,,,,,9.5,F,write_csp
-67.48764336681772,67.48764336681772,,,,2023-01-17,2023-01-22,,24.832198069721567,,-42.65544529709615,,,9.0,F,btc_call
-67.48764336681772,67.48764336681772,,,,2023-01-17,2023-01-22,,24.832198069721567,,-42.65544529709615,,,9.0,F,btc_call
-52.91516129158751,52.91516129158751,,,,2023-01-17,2023-01-24,,16.288128806595292,,-36.62703248499221,,,15.5,T,btc_call
-52.91516129158751,52.91516129158751,,,,2023-01-17,2023-01-24,,16.288128806595292,,-36.62703248499221,,,15.5,T,btc_call
42.866428983064075,,,,,2023-01-17,2023-02-19,42.866428983064075,,,,,,10.0,F,write_cc
42.866428983064075,,,,,2023-01-17,2023-02-19,42.866428983064075,,,,,,10.0,F,write_cc
31.81734786407544,,,,,2023-01-25,2023-02-27,31.81734786407544,,,,,,17.5,T,write_cc
31.81734786407544,,,,,2023-01-25,2023-02-27,31.81734786407544,,,,,,17.5,T,write_cc
-13.804889653494268,13.804889653494268,,,,2023-01-26,2023-02-08,,37.14965911782224,,23.34476946432797,,,9.5,F,btc_put
26.233928212276993,,950.0,,,2023-01-26,2023-02-24,26.233928212276993,,,,,,9.5,F,write_csp
-7.057670329845123,7.057670329845123,,,,2023-02-01,2023-02-24,,26.233928212276993,,19.17625788243187,,,9.5,F,btc_put
29.57156967376111,,1050.0,,,2023-02-02,2023-03-03,29.57156967376111,,,,,,10.5,F,write_csp
-8.54916296253303,8.54916296253303,,,,2023-02-06,2023-02-27,,31.81734786407544,,23.268184901542412,,,17.5,T,btc_call
-8.54916296253303,8.54916296253303,,,,2023-02-06,2023-02-27,,31.81734786407544,,23.268184901542412,,,17.5,T,btc_call
27.598682232915195,,,,,2023-02-06,2023-03-11,27.598682232915195,,,,,,17.0,T,write_cc
27.598682232915195,,,,,2023-02-06,2023-03-11,27.598682232915195,,,,,,17.0,T,write_cc
-65.09193808337201,65.09193808337201,,,,2023-02-13,2023-02-19,,42.866428983064075,,-22.22550910030794,,,10.0,F,btc_call
-65.09193808337201,65.09193808337201,,,,2023-02-13,2023-02-19,,42.866428983064075,,-22.22550910030794,,,10.0,F,btc_call
44.00091034584861,,,,,2023-02-13,2023-03-18,44.00091034584861,,,,,,11.0,F,write_cc
44.00091034584861,,,,,2023-02-13,2023-03-18,44.00091034584861,,,,,,11.0,F,write_cc
-7.423782485710628,7.423782485710628,,,,2023-02-21,2023-03-11,,27.598682232915195,,20.174899747204567,,,17.0,T,btc_call
-7.423782485710628,7.423782485710628,,,,2023-02-21,2023-03-11,,27.598682232915195,,20.174899747204567,,,17.0,T,btc_call
-13.243570705950258,13.243570705950258,,,,2023-02-21,2023-03-18,,44.00091034584861,,30.75733963989835,,,11.0,F,btc_call
-13.243570705950258,13.243570705950258,,,,2023-02-21,2023-03-18,,44.00091034584861,,30.75733963989835,,,11.0,F,btc_call
29.68948658068431,,,,,2023-02-21,2023-03-26,29.68948658068431,,,,,,16.5,T,write_cc
29.68948658068431,,,,,2023-02-21,2023-03-26,29.68948658068431,,,,,,16.5,T,write_cc
31.18452334812649,,,,,2023-02-21,2023-03-26,31.18452334812649,,,,,,10.5,F,write_cc
31.18452334812649,,,,,2023-02-21,2023-03-26,31.18452334812649,,,,,,10.5,F,write_cc
-9.953699136644056,9.953699136644056,,,,2023-02-24,2023-03-26,,29.68948658068431,,19.735787444040255,,,16.5,T,btc_call
-9.953699136644056,9.953699136644056,,,,2023-02-24,2023-03-26,,29.68948658068431,,19.735787444040255,,,16.5,T,btc_call
,,,,,2023-03-03,2023-03-03,,,,29.57156967376111,,,10.5,F,expire_put
26.8904699052948,,1000.0,,,2023-03-03,2023-04-01,26.8904699052948,,,,,,10.0,F,write_csp
-6.813614862616046,6.813614862616046,,,,2023-03-10,2023-03-26,,31.18452334812649,,24.370908485510444,,,10.5,F,btc_call
-6.813614862616046,6.813614862616046,,,,2023-03-10,2023-03-26,,31.18452334812649,,24.370908485510444,,,10.5,F,btc_call
16.303721092331802,,,,,2023-03-10,2023-04-12,16.303721092331802,,,,,,10.5,F,write_cc
16.303721092331802,,,,,2023-03-10,2023-04-12,16.303721092331802,,,,,,10.5,F,write_cc
-6.28975549564792,6.28975549564792,,,,2023-03-15,2023-04-12,,16.303721092331802,,10.013965596683882,,,10.5,F,btc_call
-6.28975549564792,6.28975549564792,,,,2023-03-15,2023-04-12,,16.303721092331802,,10.013965596683882,,,10.5,F,btc_call
18.378587328256923,,,,,2023-03-15,2023-04-17,18.378587328256923,,,,,,10.0,F,write_cc
18.378587328256923,,,,,2023-03-15,2023-04-17,18.378587328256923,,,,,,10.0,F,write_cc
-2.0174628253694538,2.0174628253694538,,,,2023-03-31,2023-04-01,,26.8904699052948,,24.873007079925348,,,10.0,F,btc_put
36.03100963252057,,1000.0,,,2023-03-31,2023-04-29,36.03100963252057,,,,,,10.0,F,write_csp
-38.00968510737759,38.00968510737759,,,,2023-04-10,2023-04-17,,18.378587328256923,,-19.63109777912067,,,10.0,F,btc_call
-38.00968510737759,38.00968510737759,,,,2023-04-10,2023-04-17,,18.378587328256923,,-19.63109777912067,,,10.0,F,btc_call
19.00982505383615,,,,,2023-04-10,2023-05-13,19.00982505383615,,,,,,11.0,F,write_cc
19.00982505383615,,,,,2023-04-10,2023-05-13,19.00982505383615,,,,,,11.0,F,write_cc
-9.448580684416008,9.448580684416008,,,,2023-04-18,2023-04-29,,36.03100963252057,,26.582428948104564,,,10.0,F,btc_put
-4.707676334069255,4.707676334069255,,,,2023-04-19,2023-05-13,,19.00982505383615,,14.302148719766894,,,11.0,F,btc_call
-4.707676334069255,4.707676334069255,,,,2023-04-19,2023-05-13,,19.00982505383615,,14.302148719766894,,,11.0,F,btc_call
17.583477665235,,,,,2023-04-19,2023-05-22,17.583477665235,,,,,,10.5,F,write_cc
17.583477665235,,,,,2023-04-19,2023-05-22,17.583477665235,,,,,,10.5,F,write_cc
44.80241457305753,,,,,2023-04-20,2023-05-23,44.80241457305753,,,,,,15.5,T,write_cc
44.80241457305753,,,,,2023-04-20,2023-05-23,44.80241457305753,,,,,,15.5,T,write_cc
29.198876764369164,,950.0,,,2023-04-20,2023-05-19,29.198876764369164,,,,,,9.5,F,write_csp
-6.853512547944485,6.853512547944485,,,,2023-04-21,2023-05-22,,17.583477665235,,10.729965117290517,,,10.5,F,btc_call
-6.853512547944485,6.853512547944485,,,,2023-04-21,2023-05-22,,17.583477665235,,10.729965117290517,,,10.5,F,btc_call
18.2287953957212,,,,,2023-04-21,2023-05-24,18.2287953957212,,,,,,10.0,F,write_cc
18.2287953957212,,,,,2023-04-21,2023-05-24,18.2287953957212,,,,,,10.0,F,write_cc
-15.954074898055737,15.954074898055737,,,,2023-05-04,2023-05-23,,44.80241457305753,,28.848339675001796,,,15.5,T,btc_call
-15.954074898055737,15.954074898055737,,,,2023-05-04,2023-05-23,,44.80241457305753,,28.848339675001796,,,15.5,T,btc_call
43.91704601520425,,,,,2023-05-04,2023-06-06,43.91704601520425,,,,,,15.0,T,write_cc
43.91704601520425,,,,,2023-05-04,2023-06-06,43.91704601520425,,,,,,15.0,T,write_cc
-9.359918382737575,9.359918382737575,,,,2023-05-08,2023-05-19,,29.198876764369164,,19.83895838163159,,,9.5,F,btc_put
54.58868671870229,,1400.0,,,2023-05-08,2023-06-06,54.58868671870229,,,,,,14.0,T,write_csp
-6.691924835647001,6.691924835647001,,,,2023-05-12,2023-05-24,,18.2287953957212,,11.536870560074199,,,10.0,F,btc_call
-6.691924835647001,6.691924835647001,,,,2023-05-12,2023-05-24,,18.2287953957212,,11.536870560074199,,,10.0,F,btc_call
18.703623624615062,,,,,2023-05-12,2023-06-14,18.703623624615062,,,,,,10.0,F,write_cc
18.703623624615062,,,,,2023-05-12,2023-06-14,18.703623624615062,,,,,,10.0,F,write_cc
-1.7411617388924605,1.7411617388924605,,,,2023-05-19,2023-06-06,,43.91704601520425,,42.17588427631179,,,15.0,T,btc_call
-1.7411617388924605,1.7411617388924605,,,,2023-05-19,2023-06-06,,43.91704601520425,,42.17588427631179,,,15.0,T,btc_call
-5.069884922937229,5.069884922937229,,,,2023-05-24,2023-06-14,,18.703623624615062,,13.633738701677833,,,10.0,F,btc_call
-5.069884922937229,5.069884922937229,,,,2023-05-24,2023-06-14,,18.703623624615062,,13.633738701677833,,,10.0,F,btc_call
21.15362127734839,,,,,2023-05-24,2023-06-26,21.15362127734839,,,,,,9.55928279876709,F,write_cc
21.15362127734839,,,,,2023-05-24,2023-06-26,21.15362127734839,,,,,,9.55928279876709,F,write_cc
19.234655339985274,,,,,2023-05-26,2023-06-28,19.234655339985274,,,,,,13.5,T,write_cc
19.234655339985274,,,,,2023-05-26,2023-06-28,19.234655339985274,,,,,,13.5,T,write_cc
-1400.0,,,1400.0,,2023-06-06,2023-06-06,,,,,,,14.0,T,assign_put
-208.8895302356029,208.8895302356029,,,,2023-06-20,2023-06-26,,21.15362127734839,,-187.73590895825453,,,9.55928279876709,F,btc_call
40.0851146669968,,,,,2023-06-20,2023-07-23,40.0851146669968,,,,,,12.0,F,write_cc
-7.227392257775511,7.227392257775511,,,,2023-06-21,2023-06-28,,19.234655339985274,,12.007263082209763,,,13.5,T,btc_call
-7.227392257775511,7.227392257775511,,,,2023-06-21,2023-06-28,,19.234655339985274,,12.007263082209763,,,13.5,T,btc_call
29.728883288671604,,,,,2023-06-21,2023-07-24,29.728883288671604,,,,,,13.5,T,write_cc
29.728883288671604,,,,,2023-06-21,2023-07-24,29.728883288671604,,,,,,13.5,T,write_cc
955.928279876709,,,,5.0,2023-06-26,,,,9.55928279876709,455.928279876709,,100,,F,sell_lot
,,,,,2023-06-26,2023-06-26,,,,,,,9.55928279876709,F,assign_call
33.900038299443835,,,,,2023-06-26,2023-07-29,33.900038299443835,,,,,,12.0,F,write_cc
-2.5843202177565194,2.5843202177565194,,,,2023-07-10,2023-07-24,,29.728883288671604,,27.144563070915083,,,13.5,T,btc_call
-2.5843202177565194,2.5843202177565194,,,,2023-07-10,2023-07-24,,29.728883288671604,,27.144563070915083,,,13.5,T,btc_call
-3.7326924582970156,3.7326924582970156,,,,2023-07-17,2023-07-23,,40.0851146669968,,36.352422208699785,,,12.0,F,btc_call
-8.99258189647254,8.99258189647254,,,,2023-07-17,2023-07-29,,33.900038299443835,,24.907456402971295,,,12.0,F,btc_call
24.768024225313525,,,,,2023-07-17,2023-08-19,24.768024225313525,,,,,,12.0,T,write_cc
24.768024225313525,,,,,2023-07-17,2023-08-19,24.768024225313525,,,,,,12.0,T,write_cc
23.489923785334543,,,,,2023-07-17,2023-08-19,23.489923785334543,,,,,,12.0,F,write_cc
23.489923785334543,,,,,2023-07-17,2023-08-19,23.489923785334543,,,,,,12.0,F,write_cc
26.81688877234647,,1100.0,,,2023-07-25,2023-08-23,26.81688877234647,,,,,,11.0,F,write_csp
-4.4445286629600345,4.4445286629600345,,,,2023-07-28,2023-08-19,,23.489923785334543,,19.045395122374508,,,12.0,F,btc_call
-4.4445286629600345,4.4445286629600345,,,,2023-07-28,2023-08-19,,23.489923785334543,,19.045395122374508,,,12.0,F,btc_call
19.116044810138668,,,,,2023-07-28,2023-08-30,19.116044810138668,,,,,,11.5,F,write_cc
19.116044810138668,,,,,2023-07-28,2023-08-30,19.116044810138668,,,,,,11.5,F,write_cc
-7.516091884705034,7.516091884705034,,,,2023-08-07,2023-08-30,,19.116044810138668,,11.599952925433634,,,11.5,F,btc_call
-7.516091884705034,7.516091884705034,,,,2023-08-07,2023-08-30,,19.116044810138668,,11.599952925433634,,,11.5,F,btc_call
23.580225629553286,,,,,2023-08-08,2023-09-10,23.580225629553286,,,,,,11.0,F,write_cc
23.580225629553286,,,,,2023-08-08,2023-09-10,23.580225629553286,,,,,,11.0,F,write_cc
-8.443725471407081,8.443725471407081,,,,2023-08-10,2023-09-10,,23.580225629553286,,15.136500158146205,,,11.0,F,btc_call
-8.443725471407081,8.443725471407081,,,,2023-08-10,2023-09-10,,23.580225629553286,,15.136500158146205,,,11.0,F,btc_call
20.777918872441646,,,,,2023-08-10,2023-09-12,20.777918872441646,,,,,,10.5,F,write_cc
20.777918872441646,,,,,2023-08-10,2023-09-12,20.777918872441646,,,,,,10.5,F,write_cc
-5.50166536278569,5.50166536278569,,,,2023-08-16,2023-09-12,,20.777918872441646,,15.276253509655955,,,10.5,F,btc_call
-5.50166536278569,5.50166536278569,,,,2023-08-16,2023-09-12,,20.777918872441646,,15.276253509655955,,,10.5,F,btc_call
-4.151090592835782,4.151090592835782,,,,2023-08-17,2023-08-19,,24.768024225313525,,20.616933632477743,,,12.0,T,btc_call
-4.151090592835782,4.151090592835782,,,,2023-08-17,2023-08-19,,24.768024225313525,,20.616933632477743,,,12.0,T,btc_call
-1100.0,,,1100.0,,2023-08-23,2023-08-23,,,,,,,11.0,F,assign_put
17.136546256350194,,,,,2023-08-24,2023-09-26,17.136546256350194,,,,,,10.021556711196899,F,write_cc
17.136546256350194,,,,,2023-08-24,2023-09-26,17.136546256350194,,,,,,10.021556711196899,F,write_cc
-38.96459715897027,38.96459715897027,,,,2023-09-19,2023-09-26,,17.136546256350194,,-21.828050902620078,,,10.021556711196899,F,btc_call
-38.96459715897027,38.96459715897027,,,,2023-09-19,2023-09-26,,17.136546256350194,,-21.828050902620078,,,10.021556711196899,F,btc_call
18.26927943079495,,,,,2023-09-21,2023-10-24,18.26927943079495,,,,,,13.5,T,write_cc
18.26927943079495,,,,,2023-09-21,2023-10-24,18.26927943079495,,,,,,13.5,T,write_cc
-7.292690374693844,7.292690374693844,,,,2023-09-27,2023-10-24,,18.26927943079495,,10.976589056101105,,,13.5,T,btc_call
-7.292690374693844,7.292690374693844,,,,2023-09-27,2023-10-24,,18.26927943079495,,10.976589056101105,,,13.5,T,btc_call
16.643098770490905,,,,,2023-10-03,2023-11-05,16.643098770490905,,,,,,13.0,T,write_cc
16.643098770490905,,,,,2023-10-03,2023-11-05,16.643098770490905,,,,,,13.0,T,write_cc
-6.198057583126326,6.198057583126326,,,,2023-10-18,2023-11-05,,16.643098770490905,,10.445041187364579,,,13.0,T,btc_call
-6.198057583126326,6.198057583126326,,,,2023-10-18,2023-11-05,,16.643098770490905,,10.445041187364579,,,13.0,T,btc_call
21.582127249201033,,,,,2023-10-19,2023-11-21,21.582127249201033,,,,,,14.0,T,write_cc
21.582127249201033,,,,,2023-10-19,2023-11-21,21.582127249201033,,,,,,14.0,T,write_cc
36.277593334925925,,,,,2023-10-27,2023-11-29,36.277593334925925,,,,,,8.5,F,write_cc
36.277593334925925,,,,,2023-10-27,2023-11-29,36.277593334925925,,,,,,8.5,F,write_cc
-7.467249681912502,7.467249681912502,,,,2023-11-17,2023-11-21,,21.582127249201033,,14.11487756728853,,,14.0,T,btc_call
-7.467249681912502,7.467249681912502,,,,2023-11-17,2023-11-21,,21.582127249201033,,14.11487756728853,,,14.0,T,btc_call
16.63202448143415,,,,,2023-11-17,2023-12-20,16.63202448143415,,,,,,14.5,T,write_cc
16.63202448143415,,,,,2023-11-17,2023-12-20,16.63202448143415,,,,,,14.5,T,write_cc
-37.90347218020038,37.90347218020038,,,,2023-11-24,2023-11-29,,36.277593334925925,,-1.6258788452744568,,,8.5,F,btc_call
-37.90347218020038,37.90347218020038,,,,2023-11-24,2023-11-29,,36.277593334925925,,-1.6258788452744568,,,8.5,F,btc_call
50.069237428900905,,,,,2023-11-24,2023-12-27,50.069237428900905,,,,,,9.008452005386353,F,write_cc
50.069237428900905,,,,,2023-11-24,2023-12-27,50.069237428900905,,,,,,9.008452005386353,F,write_cc
-4.985331645547353,4.985331645547353,,,,2023-11-28,2023-12-20,,16.63202448143415,,11.646692835886798,,,14.5,T,btc_call
-4.985331645547353,4.985331645547353,,,,2023-11-28,2023-12-20,,16.63202448143415,,11.646692835886798,,,14.5,T,btc_call
-19.9090389488735,19.9090389488735,,,,2023-11-30,2023-12-27,,50.069237428900905,,30.160198480027404,,,9.008452005386353,F,btc_call
-19.9090389488735,19.9090389488735,,,,2023-11-30,2023-12-27,,50.069237428900905,,30.160198480027404,,,9.008452005386353,F,btc_call
23.663527229625547,,,,,2023-11-30,2024-01-02,23.663527229625547,,,,,,9.0,F,write_cc
23.663527229625547,,,,,2023-11-30,2024-01-02,23.663527229625547,,,,,,9.0,F,write_cc
-147.01559052562806,147.01559052562806,,,,2023-12-26,2024-01-02,,23.663527229625547,,-123.35206329600251,,,9.0,F,btc_call
-147.01559052562806,147.01559052562806,,,,2023-12-26,2024-01-02,,23.663527229625547,,-123.35206329600251,,,9.0,F,btc_call
22.974478080789407,,,,,2023-12-26,2024-01-28,22.974478080789407,,,,,,11.0,F,write_cc
22.974478080789407,,,,,2023-12-26,2024-01-28,22.974478080789407,,,,,,11.0,F,write_cc
-5.283985894584053,5.283985894584053,,,,2024-01-03,2024-01-28,,22.974478080789407,,17.690492186205354,,,11.0,F,btc_call
-5.283985894584053,5.283985894584053,,,,2024-01-03,2024-01-28,,22.974478080789407,,17.690492186205354,,,11.0,F,btc_call
17.674237370663448,,,,,2024-01-03,2024-02-05,17.674237370663448,,,,,,15.5,T,write_cc
17.674237370663448,,,,,2024-01-03,2024-02-05,17.674237370663448,,,,,,15.5,T,write_cc
17.813870934195286,,,,,2024-01-03,2024-02-05,17.813870934195286,,,,,,10.5,F,write_cc
17.813870934195286,,,,,2024-01-03,2024-02-05,17.813870934195286,,,,,,10.5,F,write_cc
-3.028566815628664,3.028566815628664,,,,2024-01-11,2024-02-05,,17.674237370663448,,14.645670555034783,,,15.5,T,btc_call
-3.028566815628664,3.028566815628664,,,,2024-01-11,2024-02-05,,17.674237370663448,,14.645670555034783,,,15.5,T,btc_call
-6.891583325038408,6.891583325038408,,,,2024-01-16,2024-02-05,,17.813870934195286,,10.922287609156879,,,10.5,F,btc_call
-6.891583325038408,6.891583325038408,,,,2024-01-16,2024-02-05,,17.813870934195286,,10.922287609156879,,,10.5,F,btc_call
26.813975511777777,,,,,2024-01-16,2024-02-18,26.813975511777777,,,,,,10.0,F,write_cc
26.813975511777777,,,,,2024-01-16,2024-02-18,26.813975511777777,,,,,,10.0,F,write_cc
-10.44593488766834,10.44593488766834,,,,2024-01-17,2024-02-18,,26.813975511777777,,16.368040624109437,,,10.0,F,btc_call
-10.44593488766834,10.44593488766834,,,,2024-01-17,2024-02-18,,26.813975511777777,,16.368040624109437,,,10.0,F,btc_call
17.45576400118818,,,,,2024-01-17,2024-02-19,17.45576400118818,,,,,,15.0,T,write_cc
17.45576400118818,,,,,2024-01-17,2024-02-19,17.45576400118818,,,,,,15.0,T,write_cc
18.23122785195124,,,,,2024-01-18,2024-02-20,18.23122785195124,,,,,,9.51950616836548,F,write_cc
18.23122785195124,,,,,2024-01-18,2024-02-20,18.23122785195124,,,,,,9.51950616836548,F,write_cc
-114.82771944225085,114.82771944225085,,,,2024-02-13,2024-02-20,,18.23122785195124,,-96.59649159029962,,,9.51950616836548,F,btc_call
37.1161255124199,,,,,2024-02-13,2024-03-17,37.1161255124199,,,,,,11.0,F,write_cc
-104.74463028051542,104.74463028051542,,,,2024-02-14,2024-02-20,,18.23122785195124,,-86.51340242856418,,,9.51950616836548,F,btc_call
33.348894023416875,,,,,2024-02-14,2024-03-18,33.348894023416875,,,,,,11.0,F,write_cc
,,,,,2024-02-20,2024-02-19,,,,17.45576400118818,,,15.0,T,expire_call
,,,,,2024-02-20,2024-02-19,,,,17.45576400118818,,,15.0,T,expire_call
22.836610626792808,,,,,2024-02-20,2024-03-24,22.836610626792808,,,,,,15.5,T,write_cc
22.836610626792808,,,,,2024-02-20,2024-03-24,22.836610626792808,,,,,,15.5,T,write_cc
-12.75961857597152,12.75961857597152,,,,2024-02-26,2024-03-17,,37.1161255124199,,24.356506936448376,,,11.0,F,btc_call
-7.331805787014289,7.331805787014289,,,,2024-02-26,2024-03-24,,22.836610626792808,,15.504804839778519,,,15.5,T,btc_call
-7.331805787014289,7.331805787014289,,,,2024-02-26,2024-03-24,,22.836610626792808,,15.504804839778519,,,15.5,T,btc_call
21.392568366604348,,,,,2024-02-26,2024-03-30,21.392568366604348,,,,,,11.0,F,write_cc
15.068350742273573,,,,,2024-02-27,2024-03-31,15.068350742273573,,,,,,15.5,T,write_cc
15.068350742273573,,,,,2024-02-27,2024-03-31,15.068350742273573,,,,,,15.5,T,write_cc
-11.781610608461968,11.781610608461968,,,,2024-03-07,2024-03-18,,33.348894023416875,,21.567283414954908,,,11.0,F,btc_call
-8.205141283783579,8.205141283783579,,,,2024-03-08,2024-03-30,,21.392568366604348,,13.187427082820768,,,11.0,F,btc_call
17.141868195944365,,,,,2024-03-13,2024-04-15,17.141868195944365,,,,,,11.003976812362671,F,write_cc
17.141868195944365,,,,,2024-03-13,2024-04-15,17.141868195944365,,,,,,11.003976812362671,F,write_cc
-5.84245191876982,5.84245191876982,,,,2024-03-21,2024-03-31,,15.068350742273573,,9.225898823503753,,,15.5,T,btc_call
-5.84245191876982,5.84245191876982,,,,2024-03-21,2024-03-31,,15.068350742273573,,9.225898823503753,,,15.5,T,btc_call
-61.7199137881153,61.7199137881153,,,,2024-04-08,2024-04-15,,17.141868195944365,,-44.57804559217094,,,11.003976812362671,F,btc_call
-61.7199137881153,61.7199137881153,,,,2024-04-08,2024-04-15,,17.141868195944365,,-44.57804559217094,,,11.003976812362671,F,btc_call
30.80110185297924,,,,,2024-04-08,2024-05-11,30.80110185297924,,,,,,12.0,F,write_cc
30.80110185297924,,,,,2024-04-08,2024-05-11,30.80110185297924,,,,,,12.0,F,write_cc
-12.151694123026546,12.151694123026546,,,,2024-04-12,2024-05-11,,30.80110185297924,,18.649407729952692,,,12.0,F,btc_call
-12.151694123026546,12.151694123026546,,,,2024-04-12,2024-05-11,,30.80110185297924,,18.649407729952692,,,12.0,F,btc_call
26.19918417271925,,,,,2024-04-12,2024-05-15,26.19918417271925,,,,,,11.5,F,write_cc
26.19918417271925,,,,,2024-04-12,2024-05-15,26.19918417271925,,,,,,11.5,F,write_cc
-8.298053916739834,8.298053916739834,,,,2024-04-19,2024-05-15,,26.19918417271925,,17.901130255979417,,,11.5,F,btc_call
-8.298053916739834,8.298053916739834,,,,2024-04-19,2024-05-15,,26.19918417271925,,17.901130255979417,,,11.5,F,btc_call
23.240369009287363,,,,,2024-04-19,2024-05-22,23.240369009287363,,,,,,11.0,F,write_cc
23.240369009287363,,,,,2024-04-19,2024-05-22,23.240369009287363,,,,,,11.0,F,write_cc
-8.283179981037758,8.283179981037758,,,,2024-05-10,2024-05-22,,23.240369009287363,,14.957189028249605,,,11.0,F,btc_call
-8.283179981037758,8.283179981037758,,,,2024-05-10,2024-05-22,,23.240369009287363,,14.957189028249605,,,11.0,F,btc_call
22.83779815783049,,,,,2024-05-10,2024-06-12,22.83779815783049,,,,,,11.0,F,write_cc
22.83779815783049,,,,,2024-05-10,2024-06-12,22.83779815783049,,,,,,11.0,F,write_cc
