date,always_on_equity,vix_gated_equity
2024-08-14,14063.272659301758,13060.837017059326
2024-08-15,14069.846908569336,13067.411266326904
2024-08-16,14119.62565612793,13117.190013885498
2024-08-19,14100.842086791992,13098.40644454956
2024-08-20,14138.40998840332,13135.974346160889
2024-08-21,14156.255905151367,13153.820262908936
2024-08-22,14133.714096069336,13131.278453826904
2024-08-23,14176.917831420898,13174.482189178467
2024-08-26,14275.536148071289,13273.100505828857
2024-08-27,14337.524978637695,13335.089336395264
2024-08-28,14361.005966186523,13358.570323944092
2024-08-29,14389.182083129883,13386.746440887451
2024-08-30,14428.630630493164,13426.194988250732
2024-09-02,7622.07926940918,6619.643627166748
2024-09-03,14479.348556518555,13476.912914276123
2024-09-04,14437.082473754883,13434.646831512451
2024-09-05,14306.531326293945,13304.095684051514
2024-09-06,14303.715316772461,13301.27967453003
2024-09-09,14370.399276733398,13367.963634490967
2024-09-10,14342.221633911133,13339.785991668701
2024-09-11,14298.078720092773,13295.643077850342
2024-09-12,14312.165634155273,13309.729991912842
2024-09-13,14375.053207397461,13372.61756515503
2024-09-16,14440.30436706543,13437.868724822998
2024-09-17,14411.933700561523,13409.498058319092
2024-09-18,14407.205764770508,13404.770122528076
2024-09-19,14300.346939086914,13297.911296844482
2024-09-20,14396.803085327148,13394.367443084717
2024-09-23,14405.315200805664,13402.879558563232
2024-09-24,14367.488662719727,13365.053020477295
2024-09-25,14378.835861206055,13376.400218963623
2024-09-26,14374.107925415039,13371.672283172607
2024-09-27,14410.987655639648,13408.552013397217
2024-09-30,14417.607681274414,13415.172039031982
2024-10-01,14471.236549377441,13468.80090713501
2024-10-02,14405.040870666504,13402.605228424072
2024-10-03,14358.70221710205,13356.26657485962
2024-10-04,14325.603614807129,13323.167972564697
2024-10-07,14215.90665435791,13213.471012115479
2024-10-08,14231.98331451416,13229.547672271729
2024-10-09,14268.863807678223,13266.428165435791
2024-10-10,14238.603340148926,13236.167697906494
2024-10-11,14268.863807678223,13266.428165435791
2024-10-14,14341.680274963379,13339.244632720947
2024-10-15,14341.680274963379,13339.244632720947
2024-10-16,14363.431678771973,13360.996036529541
2024-10-17,14300.0718460083,13297.63620376587
2024-10-18,14351.136909484863,13348.701267242432
2024-10-21,14257.516609191895,13255.080966949463
2024-10-22,14257.516609191895,13255.080966949463
2024-10-23,14121.34107208252,13118.905429840088
2024-10-24,14054.19896697998,13051.763324737549
2024-10-25,14018.264137268066,13015.828495025635
2024-10-28,13994.622550964355,12992.186908721924
2024-10-29,13889.653526306152,12887.21788406372
2024-10-30,13923.698554992676,12921.262912750244
2024-10-31,13866.011940002441,12863.57629776001
2024-11-01,13899.12145614624,12896.685813903809
2024-11-04,13908.576946258545,12906.141304016113
2024-11-05,13933.16457748413,12930.7289352417
2024-11-06,13775.238780975342,12772.80313873291
2024-11-07,13771.456127166748,12769.020484924316
2024-11-08,13796.04299545288,12793.60735321045
2024-11-11,13743.085842132568,12740.650199890137
2024-11-12,13727.955226898193,12725.519584655762
2024-11-13,13709.041957855225,12706.606315612793
2024-11-14,13666.487483978271,12664.05184173584
2024-11-15,13589.889125823975,12587.453483581543
2024-11-18,13601.23670578003,12598.801063537598
2024-11-19,13670.269756317139,12667.834114074707
2024-11-20,13708.096675872803,12705.661033630371
2024-11-21,13780.912380218506,12778.476737976074
2024-11-22,13796.04299545288,12793.60735321045
2024-11-25,13839.543132781982,12837.10749053955
2024-11-26,13855.619792938232,12853.1841506958
2024-11-27,13844.271831512451,12841.83618927002
2024-11-28,7751.370220184326,6748.9345779418945
2024-11-29,13857.134990692139,12854.699348449707
2024-12-02,13816.163234710693,12813.727592468262
2024-12-03,13803.776531219482,12801.34088897705
2024-12-04,13678.955059051514,12676.519416809082
2024-12-05,13746.606044769287,12744.170402526855
2024-12-06,13709.445171356201,12707.00952911377
2024-12-09,13716.115550994873,12713.679908752441
2024-12-10,13745.653133392334,12743.217491149902
2024-12-11,13719.926815032959,12717.491172790527
2024-12-12,13834.267024993896,12831.831382751465
2024-12-13,13765.66312789917,12763.227485656738
2024-12-16,13711.351375579834,12708.915733337402
2024-12-17,13792.341976165771,12789.90633392334
2024-12-18,13739.936428070068,12737.500785827637
2024-12-19,13701.823024749756,12699.387382507324
2024-12-20,13711.351375579834,12708.915733337402
2024-12-23,13695.153408050537,12692.717765808105
2024-12-24,13738.983516693115,12736.547874450684
2024-12-25,7751.370220184326,6748.9345779418945
2024-12-26,13713.256435394287,12710.820793151855
2024-12-27,13701.823024749756,12699.387382507324
2024-12-30,13661.804180145264,12659.368537902832
2024-12-31,13683.7184715271,12681.282829284668
